date,o,h,l,c,v
2010-07-07 04:00:00+00:00,75.66,75.67,74.85000000000001,75.28,52386558
2010-07-07 08:00:00+00:00,75.28,75.44,74.05,74.8,90354903
2010-07-07 12:00:00+00:00,74.79,77.53,74.42,77.49,126681431
2010-07-08 04:00:00+00:00,78.91,79.12,78.44,78.62,66122001
2010-07-08 08:00:00+00:00,78.62,79.0,77.72,78.74,74640971
2010-07-08 12:00:00+00:00,78.76,79.45,77.13,77.18,103266778
2010-07-09 04:00:00+00:00,78.2,78.59,77.46000000000001,77.57000000000001,44089481
2010-07-09 08:00:00+00:00,77.57000000000001,78.0,76.42,76.61,65873550
2010-07-09 12:00:00+00:00,76.60000000000001,77.75,76.0,77.66,74410500
2010-07-12 04:00:00+00:00,77.0,78.67,76.95,78.22,57755018
2010-07-12 08:00:00+00:00,78.22,79.9,78.04,79.74,83503322
2010-07-12 12:00:00+00:00,79.74,80.25,79.34,79.80000000000001,94519201
2010-07-13 04:00:00+00:00,79.39,80.93,79.11,80.68,73833882
2010-07-13 08:00:00+00:00,80.67,82.65,80.60000000000001,82.32000000000001,113805761
2010-07-13 12:00:00+00:00,82.32000000000001,82.7,81.80000000000001,82.47,79075905
2010-07-14 04:00:00+00:00,83.01,83.47,82.14,82.73,73053278
2010-07-14 08:00:00+00:00,82.74,82.99,81.71000000000001,82.54,79143975
2010-07-14 12:00:00+00:00,82.54,82.71000000000001,81.67,82.06,75671323
2010-07-15 04:00:00+00:00,82.22,83.33,82.07000000000001,82.69,59330455
2010-07-15 08:00:00+00:00,82.7,84.27,82.55,83.44,108241088
2010-07-15 12:00:00+00:00,83.44,83.69,80.55,80.76,120618607
2010-07-16 04:00:00+00:00,81.13,81.75,80.85000000000001,81.06,50307490
2010-07-16 08:00:00+00:00,81.07000000000001,81.7,79.81,80.94,107545480
2010-07-16 12:00:00+00:00,80.95,80.98,78.43,79.07000000000001,84552035
2010-07-19 04:00:00+00:00,78.65,79.44,78.5,79.23,45439918
2010-07-19 08:00:00+00:00,79.24,80.30000000000001,79.03,80.29,59749618
2010-07-19 12:00:00+00:00,80.29,80.83,79.75,80.5,63358265
2010-07-20 04:00:00+00:00,81.17,81.7,80.60000000000001,80.67,53180450
2010-07-20 08:00:00+00:00,80.66,81.17,79.24,79.64,79149426
2010-07-20 12:00:00+00:00,79.61,79.91,78.69,79.80000000000001,67419490
2010-07-21 04:00:00+00:00,80.71000000000001,81.44,80.38,81.21000000000001,56578821
2010-07-21 08:00:00+00:00,81.21000000000001,82.2,80.91,81.88,88406215
2010-07-21 12:00:00+00:00,81.87,82.26,81.11,81.9,80345466
2010-07-22 04:00:00+00:00,80.99,81.93,80.81,81.79,45046193
2010-07-22 08:00:00+00:00,81.83,82.87,81.7,82.66,82834884
2010-07-22 12:00:00+00:00,82.66,84.05,81.81,83.93,111437448
2010-07-23 04:00:00+00:00,84.0,84.10000000000001,82.95,83.35000000000001,62576140
2010-07-23 08:00:00+00:00,83.35000000000001,84.2,83.05,83.84,62569287
2010-07-23 12:00:00+00:00,83.83,83.92,82.36,83.01,84019786
2010-07-26 04:00:00+00:00,84.11,84.72,83.7,83.96000000000001,58103797
2010-07-26 08:00:00+00:00,83.96000000000001,84.09,83.28,83.69,47851364
2010-07-26 12:00:00+00:00,83.69,84.29,83.10000000000001,84.19,62591618
2010-07-27 04:00:00+00:00,84.22,85.05,83.55,84.71000000000001,61381542
2010-07-27 08:00:00+00:00,84.71000000000001,85.55,84.35000000000001,85.44,68477127
2010-07-27 12:00:00+00:00,85.45,85.74,84.36,84.62,79384048
2010-07-28 04:00:00+00:00,84.9,85.60000000000001,84.55,84.55,61313319
2010-07-28 08:00:00+00:00,84.55,84.87,84.11,84.56,65569219
2010-07-28 12:00:00+00:00,84.57000000000001,84.68,83.81,84.28,66884530
2010-07-30 04:00:00+00:00,85.89,86.17,85.23,85.42,39280286
2010-07-30 08:00:00+00:00,85.42,85.45,83.92,84.31,63728340
2010-07-30 12:00:00+00:00,84.30000000000001,84.56,83.10000000000001,84.56,77315975
2010-08-02 04:00:00+00:00,85.4,86.30000000000001,85.39,85.98,41242250
2010-08-02 08:00:00+00:00,86.0,86.5,85.9,86.21000000000001,46053168
2010-08-02 12:00:00+00:00,86.21000000000001,86.84,85.74,86.58,69942360
2010-08-03 04:00:00+00:00,86.85000000000001,86.9,85.76,86.23,41794782
2010-08-03 08:00:00+00:00,86.23,86.64,85.77,86.14,48864108
2010-08-03 12:00:00+00:00,86.13,86.37,85.43,85.84,46411632
2010-08-04 04:00:00+00:00,85.44,86.01,84.78,84.92,33880900
2010-08-04 08:00:00+00:00,84.9,85.24,84.60000000000001,84.95,36063811
2010-08-04 12:00:00+00:00,84.95,86.73,84.81,85.84,96888728
2010-08-05 04:00:00+00:00,85.91,85.97,85.05,85.25,26526073
2010-08-05 08:00:00+00:00,85.23,86.19,84.89,85.76,55325811
2010-08-05 12:00:00+00:00,85.77,85.96000000000001,83.93,84.30000000000001,79137805
2010-08-06 04:00:00+00:00,84.79,84.98,84.21000000000001,84.47,25572071
2010-08-06 08:00:00+00:00,84.49,84.54,83.56,84.06,38650539
2010-08-06 12:00:00+00:00,84.06,84.25,82.46000000000001,82.83,82306835
2010-08-09 04:00:00+00:00,83.5,83.85000000000001,83.15,83.65,22472533
2010-08-09 08:00:00+00:00,83.65,84.2,83.32000000000001,84.05,39099537
2010-08-09 12:00:00+00:00,84.05,84.10000000000001,83.06,83.68,41715303
2010-08-10 04:00:00+00:00,83.10000000000001,83.28,82.36,82.44,36350220
2010-08-10 08:00:00+00:00,82.44,82.7,82.02,82.26,40576147
2010-08-10 12:00:00+00:00,82.26,82.80000000000001,81.62,82.80000000000001,55744698
2010-08-11 04:00:00+00:00,81.95,82.23,80.9,81.27,48703332
2010-08-11 08:00:00+00:00,81.26,81.69,80.66,80.84,48755051
2010-08-11 12:00:00+00:00,80.83,81.05,80.52,80.93,43967920
2010-08-12 04:00:00+00:00,80.28,81.68,80.2,81.46000000000001,37393315
2010-08-12 08:00:00+00:00,81.46000000000001,81.58,80.13,80.37,63923717
2010-08-12 12:00:00+00:00,80.37,81.09,79.84,80.92,72554798
2010-08-13 04:00:00+00:00,82.01,82.28,81.28,81.35000000000001,37337108
2010-08-13 08:00:00+00:00,81.35000000000001,81.55,80.02,80.2,57217916
2010-08-13 12:00:00+00:00,80.2,81.23,79.92,80.71000000000001,64807414
2010-08-16 04:00:00+00:00,81.16,81.39,80.38,80.55,28450120
2010-08-16 08:00:00+00:00,80.52,80.53,79.21000000000001,79.54,60201862
2010-08-16 12:00:00+00:00,79.53,80.14,79.01,79.97,66980992
2010-08-17 04:00:00+00:00,80.4,80.67,79.88,80.46000000000001,32269733
2010-08-17 08:00:00+00:00,80.45,81.03,80.25,80.36,53722474
2010-08-17 12:00:00+00:00,80.37,81.47,80.26,81.26,65118249
2010-08-18 04:00:00+00:00,81.16,81.26,79.92,80.03,42202034
2010-08-18 08:00:00+00:00,80.03,80.68,79.81,80.54,40063704
2010-08-18 12:00:00+00:00,80.54,80.96000000000001,80.2,80.60000000000001,51300306
2010-08-19 04:00:00+00:00,81.15,81.75,80.98,81.13,47821018
2010-08-19 08:00:00+00:00,81.15,81.49,81.01,81.23,30470650
2010-08-19 12:00:00+00:00,81.22,81.44,79.31,79.4,86425542
2010-08-20 04:00:00+00:00,79.39,79.92,79.26,79.55,28755710
2010-08-20 08:00:00+00:00,79.56,79.7,78.18,78.7,66943549
2010-08-20 12:00:00+00:00,78.7,78.9,78.04,78.37,56565233
2010-08-23 04:00:00+00:00,78.49,78.69,77.27,77.60000000000001,43768859
2010-08-23 08:00:00+00:00,77.60000000000001,78.45,77.53,78.24,47498439
2010-08-23 12:00:00+00:00,78.24,78.96000000000001,77.88,77.95,58538210
2010-08-24 04:00:00+00:00,77.4,77.41,76.57000000000001,76.72,43684361
2010-08-24 08:00:00+00:00,76.72,76.94,75.83,75.85000000000001,62225247
2010-08-24 12:00:00+00:00,75.85000000000001,76.14,75.2,75.4,72343243
2010-08-25 04:00:00+00:00,75.2,76.4,75.19,76.25,48209003
2010-08-25 08:00:00+00:00,76.22,76.45,74.81,75.0,70557562
2010-08-25 12:00:00+00:00,75.0,75.04,73.55,73.99,105090009
2010-08-26 04:00:00+00:00,74.98,75.55,74.72,74.87,64503954
2010-08-26 08:00:00+00:00,74.86,75.36,74.55,74.92,56068123
2010-08-26 12:00:00+00:00,74.92,76.75,74.8,76.62,125979385
2010-08-27 04:00:00+00:00,76.05,76.23,75.53,75.68,36930034
2010-08-27 08:00:00+00:00,75.67,76.19,75.25,75.86,65312515
2010-08-27 12:00:00+00:00,75.86,77.35000000000001,75.82000000000001,77.01,116770065
2010-08-30 04:00:00+00:00,78.0,78.17,77.61,77.86,38132594
2010-08-30 08:00:00+00:00,77.86,78.03,77.31,77.51,29903336
2010-08-30 12:00:00+00:00,77.52,78.08,77.11,77.30000000000001,46709707
2010-08-31 04:00:00+00:00,76.03,76.37,75.72,76.27,32084249
2010-08-31 08:00:00+00:00,76.26,76.5,75.92,76.29,28945247
2010-08-31 12:00:00+00:00,76.28,78.45,76.12,78.31,94305914
2010-09-01 04:00:00+00:00,78.55,78.67,77.60000000000001,78.0,35172986
2010-09-01 08:00:00+00:00,78.0,79.19,77.98,78.91,58980562
2010-09-01 12:00:00+00:00,78.91,80.56,78.62,80.42,93824170
2010-09-02 04:00:00+00:00,80.44,80.49,79.94,80.18,31431653
2010-09-02 08:00:00+00:00,80.17,81.25,80.07000000000001,80.4,70469259
2010-09-02 12:00:00+00:00,80.4,81.18,80.14,80.63,63729350
2010-09-03 04:00:00+00:00,80.7,80.82000000000001,80.27,80.74,18726044
2010-09-03 08:00:00+00:00,80.74,80.79,80.37,80.55,36335491
2010-09-03 12:00:00+00:00,80.55,82.35000000000001,80.48,81.72,117078545
2010-09-06 04:00:00+00:00,82.11,82.4,81.78,81.89,25347320
2010-09-06 08:00:00+00:00,81.89,81.98,81.56,81.75,21574335
2010-09-06 12:00:00+00:00,81.78,82.03,81.71000000000001,81.74,13636819
2010-09-07 04:00:00+00:00,81.39,81.4,80.56,80.63,36685873
2010-09-07 08:00:00+00:00,80.64,80.78,79.9,80.38,46271689
2010-09-07 12:00:00+00:00,80.39,80.75,79.77,79.95,49431172
2010-09-08 04:00:00+00:00,79.66,81.0,79.42,80.42,62259706
2010-09-08 08:00:00+00:00,80.42,82.16,80.23,81.95,86812435
2010-09-08 12:00:00+00:00,81.95,82.31,81.66,82.18,61397774
2010-09-09 04:00:00+00:00,82.05,83.33,81.99,83.32000000000001,62977852
2010-09-09 08:00:00+00:00,83.32000000000001,83.78,83.09,83.36,65834741
2010-09-09 12:00:00+00:00,83.36,84.5,83.22,83.66,89037475
2010-09-10 04:00:00+00:00,83.37,84.19,82.88,83.53,50011780
2010-09-10 08:00:00+00:00,83.53,83.62,82.73,83.35000000000001,47552519
2010-09-10 12:00:00+00:00,83.35000000000001,83.67,83.05,83.36,32855524
2010-09-13 04:00:00+00:00,84.55,85.0,84.45,84.57000000000001,44576544
2010-09-13 08:00:00+00:00,84.59,85.16,84.59,84.78,47110206
2010-09-13 12:00:00+00:00,84.78,85.09,84.54,84.59,47227523
2010-09-14 04:00:00+00:00,84.25,84.75,84.11,84.31,37769961
2010-09-14 08:00:00+00:00,84.31,85.86,84.0,85.44,95592274
2010-09-14 12:00:00+00:00,85.43,85.82000000000001,84.06,84.5,77027147
2010-09-15 04:00:00+00:00,84.23,84.67,83.68,84.02,46283085
2010-09-15 08:00:00+00:00,84.02,84.43,83.37,84.27,58448931
2010-09-15 12:00:00+00:00,84.28,84.61,83.54,84.45,53789103
2010-09-16 04:00:00+00:00,84.0,84.80000000000001,83.79,84.27,43289503
2010-09-16 08:00:00+00:00,84.27,84.4,83.72,83.93,36448610
2010-09-16 12:00:00+00:00,83.92,84.27,82.83,83.0,81685156
2010-09-17 04:00:00+00:00,83.72,84.10000000000001,83.55,83.73,35220603
2010-09-17 08:00:00+00:00,83.73,83.86,83.15,83.23,34033193
2010-09-17 12:00:00+00:00,83.25,83.35000000000001,82.05,82.15,56195325
2010-09-20 04:00:00+00:00,82.5,83.0,82.31,82.69,24039811
2010-09-20 08:00:00+00:00,82.68,82.7,81.65,82.36,50384491
2010-09-20 12:00:00+00:00,82.36,83.43,82.28,83.37,50455444
2010-09-21 04:00:00+00:00,83.51,83.76,83.14,83.69,23063299
2010-09-21 08:00:00+00:00,83.69,83.95,83.56,83.82000000000001,30603809
2010-09-21 12:00:00+00:00,83.82000000000001,84.32000000000001,83.56,83.84,46555270
2010-09-22 04:00:00+00:00,83.87,83.89,82.64,82.69,45659009
2010-09-22 08:00:00+00:00,82.69,83.30000000000001,82.5,83.11,49150916
2010-09-22 12:00:00+00:00,83.13,83.67,82.71000000000001,82.73,42568678
2010-09-23 04:00:00+00:00,82.85000000000001,83.60000000000001,82.81,83.05,37644218
2010-09-23 08:00:00+00:00,83.05,83.39,82.66,83.25,48669717
2010-09-23 12:00:00+00:00,83.25,84.37,82.81,84.30000000000001,79473235
2010-09-24 04:00:00+00:00,83.89,84.68,83.62,84.19,41708298
2010-09-24 08:00:00+00:00,84.16,84.53,83.93,84.37,32833340
2010-09-24 12:00:00+00:00,84.37,85.0,84.24,84.81,71502066
2010-09-28 04:00:00+00:00,83.26,83.59,82.54,82.76,42373556
2010-09-28 08:00:00+00:00,82.76,83.62,82.58,83.24,33584897
2010-09-28 12:00:00+00:00,83.24,83.95,82.62,83.06,49501169
2010-09-29 04:00:00+00:00,83.46000000000001,84.13,83.27,84.01,40657269
2010-09-29 08:00:00+00:00,84.01,84.62,83.41,84.29,60791707
2010-09-29 12:00:00+00:00,84.29,84.38,83.61,83.9,34287019
2010-09-30 04:00:00+00:00,83.69,84.57000000000001,83.61,84.46000000000001,30973346
2010-09-30 08:00:00+00:00,84.46000000000001,84.49,84.05,84.22,25415673
2010-09-30 12:00:00+00:00,84.23,86.15,84.22,86.08,100344120
2010-10-01 04:00:00+00:00,85.94,87.35000000000001,85.72,87.17,93084025
2010-10-01 08:00:00+00:00,87.17,89.92,87.05,88.88,148299019
2010-10-01 12:00:00+00:00,88.9,89.69,88.43,89.09,91046846
2010-10-04 04:00:00+00:00,89.30000000000001,90.77,89.22,89.98,69549054
2010-10-04 08:00:00+00:00,89.98,90.19,88.95,90.04,68982244
2010-10-04 12:00:00+00:00,90.0,90.71,89.73,89.88,55501423
2010-10-05 04:00:00+00:00,89.80000000000001,90.31,89.42,90.1,39383103
2010-10-05 08:00:00+00:00,90.1,90.39,89.53,89.64,47474164
2010-10-05 12:00:00+00:00,89.64,92.05,89.63,91.97,111918486
2010-10-06 04:00:00+00:00,92.52,92.99,91.52,91.81,81678420
2010-10-06 08:00:00+00:00,91.82,92.28,91.22,91.7,62810656
2010-10-06 12:00:00+00:00,91.69,91.78,90.71,91.2,65916951
2010-10-07 04:00:00+00:00,91.41,91.72,90.55,91.0,40520667
2010-10-07 08:00:00+00:00,90.99,91.3,90.55,90.63,34372877
2010-10-07 12:00:00+00:00,90.63,91.25,90.09,90.4,70244073
2010-10-08 04:00:00+00:00,90.22,90.45,89.63,89.83,25587657
2010-10-08 08:00:00+00:00,89.83,89.95,89.25,89.80000000000001,32012314
2010-10-08 12:00:00+00:00,89.80000000000001,90.57,89.15,90.5,67630584
2010-10-11 04:00:00+00:00,90.98,91.5,90.91,91.27,26216264
2010-10-11 08:00:00+00:00,91.27,91.4,91.12,91.29,12398973
2010-10-11 12:00:00+00:00,91.29,91.8,90.95,91.74,25662352
2010-10-12 04:00:00+00:00,90.89,91.01,90.5,90.7,32989339
2010-10-12 08:00:00+00:00,90.7,91.38,90.07000000000001,91.27,51803848
2010-10-12 12:00:00+00:00,91.27,91.33,90.53,90.9,45124649
2010-10-13 04:00:00+00:00,91.62,92.28,91.41,92.2,38581741
2010-10-13 08:00:00+00:00,92.23,92.54,90.85,91.02,125585046
2010-10-13 12:00:00+00:00,91.02,91.63,90.73,91.3,60040853
2010-10-14 04:00:00+00:00,91.8,92.47,91.51,92.23,60120431
2010-10-14 08:00:00+00:00,92.23,92.33,91.57,91.81,44053583
2010-10-14 12:00:00+00:00,91.81,92.37,90.94,91.47,70407730
2010-10-15 04:00:00+00:00,91.21,91.54,90.87,91.06,24682690
2010-10-15 08:00:00+00:00,91.06,91.9,90.54,91.69,54658032
2010-10-15 12:00:00+00:00,91.69,92.53,91.65,92.53,87755393
2010-10-18 04:00:00+00:00,92.0,93.64,91.74,92.84,67537863
2010-10-18 08:00:00+00:00,92.86,94.65,92.7,94.6,76340772
2010-10-18 12:00:00+00:00,94.6,95.1,94.06,94.96,82853573
2010-10-19 04:00:00+00:00,95.08,96.79,94.99,96.62,65742530
2010-10-19 08:00:00+00:00,96.63,97.35,95.28,95.62,122751419
2010-10-19 12:00:00+00:00,95.65,96.0,94.91,95.37,70277558
2010-10-20 04:00:00+00:00,94.96,96.24,94.65,95.89,53066301
2010-10-20 08:00:00+00:00,95.89,96.5,95.1,95.52,63887999
2010-10-20 12:00:00+00:00,95.52,97.82,95.33,97.7,88908677
2010-10-21 04:00:00+00:00,97.87,100.54,97.45,99.97,116041674
2010-10-21 08:00:00+00:00,100.0,102.34,99.97,102.04,131768974
2010-10-21 12:00:00+00:00,102.06,103.5,101.15,103.31,136557259
2010-10-22 04:00:00+00:00,103.4,104.44,101.73,102.45,85556052
2010-10-22 08:00:00+00:00,102.45,102.87,101.3,102.49,87109978
2010-10-22 12:00:00+00:00,102.49,103.48,101.64,101.9,67372868
2010-10-25 04:00:00+00:00,103.5,104.2,102.7,103.48,47432800
2010-10-25 08:00:00+00:00,103.47,103.94,103.1,103.3,39734892
2010-10-25 12:00:00+00:00,103.26,103.52,102.22,102.3,44804725
2010-10-26 04:00:00+00:00,102.0,102.34,100.94,101.41,41001742
2010-10-26 08:00:00+00:00,101.41,101.65,100.55,100.83,43756022
2010-10-26 12:00:00+00:00,100.81,101.93,99.79,101.42,71558089
2010-10-28 04:00:00+00:00,100.4,101.09,100.27,100.43,33547159
2010-10-28 08:00:00+00:00,100.45,101.0,99.16,99.36,60601005
2010-10-28 12:00:00+00:00,99.36,100.29,99.18,99.35,56807953
2010-10-29 04:00:00+00:00,99.07,99.63,98.82,99.21,23959178
2010-10-29 08:00:00+00:00,99.23,99.33,98.35,99.11,47823953
2010-10-29 12:00:00+00:00,99.12,101.87,99.1,101.36,98866770
2010-11-01 04:00:00+00:00,102.34,102.75,102.15,102.41,12124740
2010-11-01 08:00:00+00:00,102.41,103.06,101.96,102.86,64408804
2010-11-01 12:00:00+00:00,102.86,103.0,101.61,101.85,68924723
2010-11-02 04:00:00+00:00,102.1,102.2,101.76,102.01,6089611
2010-11-02 08:00:00+00:00,102.01,102.94,101.73,102.68,37380052
2010-11-02 12:00:00+00:00,102.68,103.35,102.31,102.35,53870713
2010-11-03 04:00:00+00:00,102.59,102.88,102.38,102.66,6064350
2010-11-03 08:00:00+00:00,102.68,103.09,102.49,103.05,31819463
2010-11-03 12:00:00+00:00,103.04,103.75,102.65,103.3,60341837
2010-11-08 04:00:00+00:00,105.58,106.47,105.26,105.9,30917250
2010-11-08 08:00:00+00:00,105.9,106.1,104.41,104.89,69702673
2010-11-08 12:00:00+00:00,104.87,105.13,103.76,103.95,55900476
2010-11-09 04:00:00+00:00,103.75,104.15,103.65,103.81,10052032
2010-11-09 08:00:00+00:00,103.81,105.08,103.37,104.64,71021828
2010-11-09 12:00:00+00:00,104.64,104.81,103.07,103.59,74590390
2010-11-10 04:00:00+00:00,102.97,103.38,102.62,102.83,21733177
2010-11-10 08:00:00+00:00,102.83,103.57,101.67,101.95,75934928
2010-11-10 12:00:00+00:00,101.95,102.02,100.2,100.44,117345638
2010-11-11 04:00:00+00:00,101.38,101.44,100.39,100.7,24293158
2010-11-11 08:00:00+00:00,100.7,100.89,99.05,99.27,101236459
2010-11-11 12:00:00+00:00,99.27,99.5,97.53,98.4,108126227
2010-11-12 04:00:00+00:00,97.11,97.19,95.86,96.57,35287653
2010-11-12 08:00:00+00:00,96.59,98.16,96.22,97.49,120215499
2010-11-12 12:00:00+00:00,97.51,98.43,97.25,97.94,77729868
2010-11-13 04:00:00+00:00,97.36,97.55,97.05,97.43,4618776
2010-11-13 08:00:00+00:00,97.41,97.5,97.11,97.39,9700953
2010-11-13 12:00:00+00:00,97.37,97.87,97.31,97.8,9740601
2010-11-15 04:00:00+00:00,98.15,98.9,98.0,98.7,15319496
2010-11-15 08:00:00+00:00,98.7,99.06,97.52,98.77,58610571
2010-11-15 12:00:00+00:00,98.78,99.51,98.56,99.2,71107921
2010-11-16 04:00:00+00:00,98.23,98.33,97.79,97.92,16158764
2010-11-16 08:00:00+00:00,97.92,97.92,96.11,96.43,90839362
2010-11-16 12:00:00+00:00,96.43,96.65,95.02,95.26,136009119
2010-11-17 04:00:00+00:00,94.8,95.94,94.77,95.32,37948216
2010-11-17 08:00:00+00:00,95.32,97.04,95.17,95.82,117143740
2010-11-17 12:00:00+00:00,95.82,97.55,95.19,97.2,123886904
2010-11-18 04:00:00+00:00,98.21,98.73,97.96,98.49,34495457
2010-11-18 08:00:00+00:00,98.48,99.2,98.26,98.96,102178414
2010-11-18 12:00:00+00:00,98.95,99.71,98.53,99.66,88135195
2010-11-19 04:00:00+00:00,99.76,99.93,99.03,99.23,14099217
2010-11-19 08:00:00+00:00,99.21,99.63,98.02,98.35,93776309
2010-11-19 12:00:00+00:00,98.38,98.81,97.77,98.7,63017850
2010-11-22 04:00:00+00:00,99.73,99.9,99.36,99.9,13819399
2010-11-22 08:00:00+00:00,99.89,100.71,99.55,99.71,75521241
2010-11-22 12:00:00+00:00,99.73,100.09,98.9,99.15,78713898
2010-11-23 04:00:00+00:00,98.31,98.34,97.45,97.72,33114048
2010-11-23 08:00:00+00:00,97.72,99.34,97.35,98.95,100390227
2010-11-23 12:00:00+00:00,98.94,99.07,97.81,98.5,87911631
2010-11-24 04:00:00+00:00,98.95,99.2,98.45,98.7,24549337
2010-11-24 08:00:00+00:00,98.7,99.04,97.67,98.57,82982999
2010-11-24 12:00:00+00:00,98.56,101.55,98.56,101.31,111572984
2010-11-25 04:00:00+00:00,101.41,101.5,100.78,100.87,15325895
2010-11-25 08:00:00+00:00,100.87,102.75,100.82,101.81,87886213
2010-11-25 12:00:00+00:00,101.81,103.1,101.63,102.6,70557788
2010-11-29 04:00:00+00:00,102.26,103.01,102.07,102.79,21188309
2010-11-29 08:00:00+00:00,102.79,102.93,101.23,101.88,66427510
2010-11-29 12:00:00+00:00,101.88,102.1,100.38,100.71,75950795
2010-11-30 04:00:00+00:00,101.01,101.18,100.42,101.04,12176397
2010-11-30 08:00:00+00:00,101.04,101.41,99.62,101.04,84800147
2010-11-30 12:00:00+00:00,101.04,101.95,100.05,101.51,64601376
2010-12-01 04:00:00+00:00,102.12,102.25,101.79,101.96,11262002
2010-12-01 08:00:00+00:00,101.93,102.75,101.66,102.35,61323222
2010-12-01 12:00:00+00:00,102.34,103.77,102.11,103.34,95135938
2010-12-02 04:00:00+00:00,103.99,104.15,103.65,103.86,16430057
2010-12-02 08:00:00+00:00,103.86,104.31,102.75,103.5,85580504
2010-12-02 12:00:00+00:00,103.5,104.0,101.6,103.64,124738468
2010-12-03 04:00:00+00:00,103.75,103.75,102.73,103.06,16287799
2010-12-03 08:00:00+00:00,103.06,104.0,102.76,103.29,72649285
2010-12-03 12:00:00+00:00,103.31,103.77,102.08,103.03,86036614
2010-12-06 04:00:00+00:00,103.42,103.58,103.15,103.3,12185312
2010-12-06 08:00:00+00:00,103.3,104.4,102.95,103.94,137263666
2010-12-06 12:00:00+00:00,103.94,105.93,103.5,105.56,102405009
2010-12-07 04:00:00+00:00,106.01,106.35,105.73,106.05,20993431
2010-12-07 08:00:00+00:00,106.03,108.3,105.93,107.75,129926451
2010-12-07 12:00:00+00:00,107.75,108.23,106.99,107.37,97940211
2010-12-08 04:00:00+00:00,106.55,107.71,106.5,107.51,23870253
2010-12-08 08:00:00+00:00,107.5,108.9,105.94,106.05,142761394
2010-12-08 12:00:00+00:00,106.04,106.48,104.65,104.67,109860479
2010-12-09 04:00:00+00:00,106.01,106.26,105.33,105.8,34077922
2010-12-09 08:00:00+00:00,105.8,106.2,104.51,105.31,98662358
2010-12-09 12:00:00+00:00,105.32,105.7,104.5,104.63,71482517
2010-12-10 04:00:00+00:00,104.87,105.17,103.95,104.25,14494370
2010-12-10 08:00:00+00:00,104.26,105.59,104.03,105.3,55229803
2010-12-10 12:00:00+00:00,105.27,105.5,104.55,104.92,40208257
2010-12-13 04:00:00+00:00,105.8,106.09,105.48,106.05,13677444
2010-12-13 08:00:00+00:00,106.07,107.44,105.65,107.3,62214362
2010-12-13 12:00:00+00:00,107.33,107.99,107.15,107.45,60710182
2010-12-14 04:00:00+00:00,107.17,107.85,107.08,107.62,13637613
2010-12-14 08:00:00+00:00,107.62,108.1,106.5,106.66,78148236
2010-12-14 12:00:00+00:00,106.66,107.56,106.31,107.25,57268370
2010-12-15 04:00:00+00:00,106.99,107.06,106.51,106.59,9586911
2010-12-15 08:00:00+00:00,106.6,107.49,105.94,107.37,59501484
2010-12-15 12:00:00+00:00,107.37,108.25,106.81,107.7,90553018
2010-12-16 04:00:00+00:00,107.0,107.37,106.86,107.2,5461222
2010-12-16 08:00:00+00:00,107.21,107.96,107.07,107.64,38941922
2010-12-16 12:00:00+00:00,107.64,107.85,106.0,106.3,69963060
2010-12-17 04:00:00+00:00,106.81,106.99,106.62,106.77,9469545
2010-12-17 08:00:00+00:00,106.78,107.17,106.08,106.42,37476783
2010-12-17 12:00:00+00:00,106.44,106.47,105.44,105.7,43565474
2010-12-20 04:00:00+00:00,105.49,105.88,105.32,105.65,6906921
2010-12-20 08:00:00+00:00,105.65,106.06,105.11,105.55,39728866
2010-12-20 12:00:00+00:00,105.56,106.4,105.25,105.6,48868964
